datetime,SP15,NonSpin,RegDown,RegUp,Spin
2024-01-01 00:00:00,46.08,0.05833333333333333,0.6698733333333333,0.09733166666666666,0.05833333333333333
2024-01-01 01:00:00,45.32571,0.05833333333333333,0.6699999999999999,0.07012,0.05833333333333333
2024-01-01 02:00:00,44.91129,0.05833333333333333,0.6699999999999999,0.05833333333333333,0.05833333333333333
2024-01-01 03:00:00,44.56314,0.05833333333333333,0.6699999999999999,0.05833333333333333,0.05833333333333333
2024-01-01 04:00:00,44.17126,0.05833333333333333,0.6699999999999999,0.05833333333333333,0.05833333333333333
2024-01-01 05:00:00,42.61442,0.05833333333333333,0.6706483333333333,0.05833333333333333,0.05833333333333333
2024-01-01 06:00:00,44.46233,0.05833333333333333,1.007,0.05833333333333333,0.05833333333333333
2024-01-01 07:00:00,45.23494,0.05833333333333333,1.5517533333333333,0.16833333333333333,0.05833333333333333
2024-01-01 08:00:00,36.39075,0.05833333333333333,0.8585083333333333,0.8333333333333334,0.05833333333333333
2024-01-01 09:00:00,28.78897,0.05833333333333333,0.8333333333333334,0.5190966666666667,0.05833333333333333
2024-01-01 10:00:00,26.44054,0.05833333333333333,1.0553833333333333,0.25,0.05833333333333333
2024-01-01 11:00:00,22.84608,0.05000000000000001,1.2616666666666667,0.25000000000000006,0.05000000000000001
2024-01-01 12:00:00,22.66,0.05000000000000001,1.6721583333333332,0.36166666666666664,0.05000000000000001
2024-01-01 13:00:00,22.36894,0.023333333333333334,1.667355,0.33666666666666667,0.023333333333333334
2024-01-01 14:00:00,23.85693,0.05000000000000001,1.4267500000000002,0.36333333333333334,0.05000000000000001
2024-01-01 15:00:00,37.86516,0.05833333333333333,0.8373499999999999,0.25,0.05833333333333333
2024-01-01 16:00:00,49.77848,0.05833333333333333,1.9581283333333335,0.29333333333333333,0.05833333333333333
2024-01-01 17:00:00,50.7194,0.075,1.4957116666666668,0.304795,0.075
2024-01-01 18:00:00,50.99369,0.20833333333333334,1.6683333333333332,0.33237333333333335,0.20833333333333334
2024-01-01 19:00:00,51.06365,0.25,0.8333333333333334,0.2833333333333333,0.25
2024-01-01 20:00:00,50.89036,0.135,0.8018483333333334,0.2833333333333334,0.135
2024-01-01 21:00:00,50.44555,0.09000000000000001,0.8333333333333334,0.32617,0.09000000000000001
2024-01-01 22:00:00,50.16388,0.05833333333333333,0.9308683333333333,0.33379166666666665,0.05833333333333333
2024-01-01 23:00:00,47.2974,0.05833333333333333,0.8333333333333334,0.4683333333333333,0.05833333333333333
2024-01-02 00:00:00,44.53664,0.05833333333333333,0.8033333333333333,0.25,0.05833333333333333
2024-01-02 01:00:00,43.89359,0.05833333333333333,0.8583333333333334,0.2469233333333333,0.05833333333333333
2024-01-02 02:00:00,43.72221,0.05833333333333333,0.8333333333333334,0.3583333333333334,0.05833333333333333
2024-01-02 03:00:00,43.97096,0.05833333333333333,0.8083333333333332,0.2469233333333333,0.05833333333333333
2024-01-02 04:00:00,44.43286,0.05833333333333333,0.6809483333333333,0.2454533333333333,0.05833333333333333
2024-01-02 05:00:00,48.40952,0.05833333333333333,0.8333333333333334,0.17243166666666668,0.05833333333333333
2024-01-02 06:00:00,56.89019,0.05833333333333333,1.0533333333333335,0.405,0.05833333333333333
2024-01-02 07:00:00,57.28016,0.05833333333333333,1.3316666666666668,0.405,0.05833333333333333
2024-01-02 08:00:00,38.19555,0.05833333333333333,2.2883100000000005,0.7115283333333333,0.09319499999999999
2024-01-02 09:00:00,28.87831,0.05833333333333333,1.0266666666666666,0.25010666666666664,0.05833333333333333
2024-01-02 10:00:00,27.00376,0.05833333333333333,1.261185,0.15188666666666667,0.05833333333333333
2024-01-02 11:00:00,26.4234,0.05833333333333333,0.9016833333333333,0.4683333333333333,0.05833333333333333
2024-01-02 12:00:00,22.92473,0.05833333333333333,0.9674666666666667,0.8333333333333334,0.05833333333333333
2024-01-02 13:00:00,21.93541,0.05833333333333333,1.0493316666666666,0.4415166666666666,0.07485
2024-01-02 14:00:00,26.87915,0.05833333333333333,0.9837333333333333,0.8333333333333334,0.05833333333333333
2024-01-02 15:00:00,41.58455,0.05833333333333333,0.9129933333333334,0.425,0.05833333333333333
2024-01-02 16:00:00,55.23071,0.05833333333333333,2.0045866666666665,0.34833333333333333,0.05833333333333333
2024-01-02 17:00:00,57.7594,0.12666666666666668,1.6683333333333332,0.5800000000000001,0.12666666666666668
2024-01-02 18:00:00,56.64223,0.21333333333333335,1.6683333333333332,0.34833333333333333,0.21333333333333335
2024-01-02 19:00:00,56.52317,0.25,1.1666666666666667,0.38940166666666665,0.25
2024-01-02 20:00:00,55.3123,0.135,0.8116666666666666,0.4388283333333334,0.135
2024-01-02 21:00:00,54.66398,0.09000000000000001,0.8333333333333334,0.5857966666666666,0.09000000000000001
2024-01-02 22:00:00,48.36017,0.05833333333333333,0.8766666666666666,0.35833333333333334,0.05833333333333333
2024-01-02 23:00:00,47.09062,0.05833333333333333,0.9889333333333333,0.3833333333333333,0.08333333333333333
2024-01-03 00:00:00,49.3975,0.05833333333333333,0.7400000000000001,0.10097,0.05833333333333333
2024-01-03 01:00:00,49.24018,0.05833333333333333,0.7400000000000001,0.154355,0.05833333333333333
2024-01-03 02:00:00,45.93774,0.05833333333333333,0.7400000000000001,0.15997333333333333,0.05833333333333333
2024-01-03 03:00:00,44.84028,0.05833333333333333,0.7400000000000001,0.09332833333333333,0.05833333333333333
2024-01-03 04:00:00,44.38602,0.05833333333333333,0.7400000000000001,0.08057333333333333,0.05833333333333333
2024-01-03 05:00:00,49.32344,0.05833333333333333,0.8333333333333334,0.08984999999999999,0.05833333333333333
2024-01-03 06:00:00,52.74837,0.05833333333333333,0.8333333333333334,0.08672,0.05833333333333333
2024-01-03 07:00:00,52.6,0.05833333333333333,1.3316666666666668,0.345,0.075
2024-01-03 08:00:00,46.88579,0.05833333333333333,0.8333333333333334,0.345,0.075
2024-01-03 09:00:00,38.47423,0.05833333333333333,0.8333333333333334,0.32166666666666666,0.05833333333333333
2024-01-03 10:00:00,36.12302,0.05833333333333333,0.8333333333333334,0.340555,0.05833333333333333
2024-01-03 11:00:00,34.7141,0.05833333333333333,0.7867816666666667,0.18793833333333332,0.05833333333333333
2024-01-03 12:00:00,28.6507,0.05000000000000001,1.7225666666666666,0.6666666666666666,0.05000000000000001
2024-01-03 13:00:00,27.03855,0.049999999999999996,2.1331466666666667,0.4386050000000001,0.049999999999999996
2024-01-03 14:00:00,31.06349,0.05833333333333333,0.8469016666666667,0.6372133333333333,0.05833333333333333
2024-01-03 15:00:00,40.09115,0.05833333333333333,0.8333333333333334,0.425,0.05833333333333333
2024-01-03 16:00:00,54.71921,0.05833333333333333,1.0866666666666667,0.6666666666666666,0.16666666666666666
2024-01-03 17:00:00,56.91617,0.12666666666666668,1.365,0.4366666666666667,0.16666666666666666
2024-01-03 18:00:00,55.50909,0.16666666666666666,1.8016666666666665,0.4366666666666667,0.16666666666666666
2024-01-03 19:00:00,55.38014,0.16666666666666666,0.9941383333333333,0.16666666666666666,0.16666666666666666
2024-01-03 20:00:00,54.92503,0.13833333333333334,0.8133333333333334,0.4083333333333334,0.13833333333333334
2024-01-03 21:00:00,54.32708,0.09166666666666667,0.8333333333333334,0.09166666666666667,0.09166666666666667
2024-01-03 22:00:00,50.13689,0.05833333333333333,0.8333333333333334,0.4366666666666667,0.16666666666666666
2024-01-03 23:00:00,48.57919,0.05833333333333333,0.8333333333333334,0.3833333333333333,0.11333333333333334
2024-01-04 00:00:00,45.97142,0.05833333333333333,0.7122433333333333,0.09179833333333333,0.05833333333333333
2024-01-04 01:00:00,44.70786,0.05833333333333333,0.7554333333333334,0.15089666666666665,0.05833333333333333
2024-01-04 02:00:00,44.45258,0.05833333333333333,0.8040466666666667,0.15711833333333333,0.075
2024-01-04 03:00:00,44.16841,0.05833333333333333,0.79642,0.05833333333333333,0.05833333333333333
2024-01-04 04:00:00,45.02343,0.05833333333333333,0.7104316666666667,0.05833333333333333,0.05833333333333333
2024-01-04 05:00:00,51.50517,0.05833333333333333,0.9466666666666667,0.05833333333333333,0.05833333333333333
2024-01-04 06:00:00,59.68781,0.05833333333333333,1.0466666666666666,0.09833333333333333,0.05833333333333333
2024-01-04 07:00:00,52.91265,0.05833333333333333,1.553795,0.8054166666666666,0.075
2024-01-04 08:00:00,41.7394,0.05833333333333333,0.8382766666666667,0.31043666666666664,0.075
2024-01-04 09:00:00,22.47634,0.05833333333333333,0.838035,0.18277666666666667,0.14277666666666666
2024-01-04 10:00:00,17.7528,0.05833333333333333,0.8633066666666666,0.09833333333333333,0.05833333333333333
2024-01-04 11:00:00,15.02375,0.05833333333333333,0.8333333333333334,0.25,0.16666666666666666
2024-01-04 12:00:00,13.80864,0.05833333333333333,1.2616666666666667,0.24542166666666665,0.05833333333333333
2024-01-04 13:00:00,10.19,0.05833333333333333,1.2616666666666667,0.25,0.05833333333333333
2024-01-04 14:00:00,15.2807,0.05833333333333333,1.2233983333333334,0.47556666666666664,0.05833333333333333
2024-01-04 15:00:00,42.03079,0.05833333333333333,1.09473,0.3911183333333333,0.05833333333333333
2024-01-04 16:00:00,62.09384,0.075,2.0663050000000003,0.40648666666666666,0.09878666666666668
2024-01-04 17:00:00,63.15976,0.11686333333333333,2.1805616666666667,0.15686333333333333,0.11686333333333333
2024-01-04 18:00:00,63.19274,0.14166666666666666,1.9724116666666667,0.18166666666666667,0.14166666666666666
2024-01-04 19:00:00,63.26646,0.16666666666666666,1.2816666666666667,0.17666666666666667,0.16666666666666666
2024-01-04 20:00:00,63.2632,0.12666666666666668,0.9,0.12666666666666668,0.12666666666666668
2024-01-04 21:00:00,62.86717,0.09166666666666667,1.0549899999999999,0.14166166666666666,0.09166666666666667
2024-01-04 22:00:00,62.40746,0.05833333333333333,0.9654083333333333,0.11499999999999999,0.075
2024-01-04 23:00:00,61.43011,0.05833333333333333,0.8333333333333334,0.20763333333333334,0.075
2024-01-05 00:00:00,67.55964,0.05833333333333333,1.12269,0.06654666666666667,0.05833333333333333
2024-01-05 01:00:00,60.17947,0.05833333333333333,0.9532166666666667,0.141375,0.05833333333333333
2024-01-05 02:00:00,60.16522,0.05833333333333333,0.9917233333333333,0.14925166666666667,0.05833333333333333
2024-01-05 03:00:00,59.57166,0.05833333333333333,0.9820366666666667,0.141375,0.05833333333333333
2024-01-05 04:00:00,61.03876,0.05833333333333333,0.893225,0.07222166666666667,0.05833333333333333
2024-01-05 05:00:00,68.96457,0.05833333333333333,1.3537816666666664,0.06,0.05833333333333333
2024-01-05 06:00:00,78.61273,0.05833333333333333,1.7083333333333333,0.18333333333333335,0.075
2024-01-05 07:00:00,71.0603,0.05833333333333333,2.961091666666667,0.8333333333333334,0.075
2024-01-05 08:00:00,56.79425,0.05833333333333333,1.12678,0.8333333333333334,0.075
2024-01-05 09:00:00,42.41006,0.05833333333333333,0.9752716666666666,0.37734666666666666,0.075
2024-01-05 10:00:00,33.47617,0.05833333333333333,0.9855333333333333,0.6666666666666666,0.075
2024-01-05 11:00:00,27.2686,0.05833333333333333,1.20183,0.25,0.05833333333333333
2024-01-05 12:00:00,25.54982,0.05833333333333333,1.3699999999999999,0.45917500000000006,0.16666666666666666
2024-01-05 13:00:00,23.58822,0.05833333333333333,1.37,0.6666666666666666,0.075
2024-01-05 14:00:00,32.5033,0.05833333333333333,1.2616666666666667,0.5955683333333334,0.075
2024-01-05 15:00:00,54.5877,0.05833333333333333,1.2833333333333332,0.35666666666666663,0.05833333333333333
2024-01-05 16:00:00,74.89766,0.05833333333333333,2.2266666666666666,0.37324500000000005,0.075
2024-01-05 17:00:00,75.6668,0.12666666666666668,2.3816666666666664,0.12833333333333333,0.12666666666666668
2024-01-05 18:00:00,75.86552,0.16,2.1838800000000003,0.16,0.16
2024-01-05 19:00:00,75.89744,0.16666666666666666,1.7083333333333333,0.16666666666666666,0.16666666666666666
2024-01-05 20:00:00,75.73283,0.10019833333333333,1.7083333333333333,0.10019833333333333,0.10019833333333333
2024-01-05 21:00:00,75.46003,0.105,1.7083333333333333,0.16833333333333333,0.16666666666666666
2024-01-05 22:00:00,75.08906,0.05833333333333333,1.5057316666666667,0.24737833333333334,0.16666666666666666
2024-01-05 23:00:00,74.8557,0.05833333333333333,1.5833333333333333,0.21166666666666667,0.12285166666666668
2024-01-06 00:00:00,69.05713,0.05833333333333333,0.7016666666666667,0.21608666666666665,0.05833333333333333
2024-01-06 01:00:00,68.48785,0.05833333333333333,0.7971883333333333,0.16476833333333332,0.05833333333333333
2024-01-06 02:00:00,67.79525,0.05833333333333333,0.8034466666666668,0.16666666666666666,0.05833333333333333
2024-01-06 03:00:00,66.84565,0.05833333333333333,0.7301183333333333,0.09601,0.05833333333333333
2024-01-06 04:00:00,65.39704,0.05833333333333333,0.7489966666666668,0.10921833333333332,0.05833333333333333
2024-01-06 05:00:00,68.76943,0.05833333333333333,0.77598,0.10549000000000001,0.05833333333333333
2024-01-06 06:00:00,68.96363,0.05833333333333333,1.0216666666666667,0.18764833333333333,0.05833333333333333
2024-01-06 07:00:00,64.93631,0.05833333333333333,2.18,0.8028083333333335,0.08333333333333333
2024-01-06 08:00:00,43.20961,0.05833333333333333,0.8333333333333334,0.71,0.075
2024-01-06 09:00:00,32.75323,0.05833333333333333,0.8333333333333334,0.6565783333333334,0.16666666666666666
2024-01-06 10:00:00,23.09253,0.05833333333333333,0.8333333333333334,1.8922516666666667,0.05833333333333333
2024-01-06 11:00:00,22.20919,0.05833333333333333,0.8434283333333333,0.25,0.137875
2024-01-06 12:00:00,10.16647,0.05000000000000001,1.2566666666666666,0.8333333333333334,0.16666666666666666
2024-01-06 13:00:00,8.28867,0.05000000000000001,1.43,0.44166666666666665,0.075
2024-01-06 14:00:00,18.66,0.05833333333333333,1.43,0.25,0.12444833333333333
2024-01-06 15:00:00,41.4739,0.05833333333333333,0.9016666666666667,0.36870833333333336,0.05833333333333333
2024-01-06 16:00:00,67.41662,0.06,2.0516666666666663,0.41333333333333333,0.075
2024-01-06 17:00:00,68.16743,0.06,1.6666666666666667,0.25,0.06
2024-01-06 18:00:00,67.99516,0.16666666666666666,1.640305,0.19958333333333333,0.16666666666666666
2024-01-06 19:00:00,67.53463,0.13958333333333334,1.0216666666666667,0.13958333333333334,0.13958333333333334
2024-01-06 20:00:00,67.20484,0.10264833333333334,1.0216666666666667,0.10264833333333334,0.10264833333333334
2024-01-06 21:00:00,67.80384,0.11333333333333333,1.0216666666666667,0.11333333333333333,0.11333333333333333
2024-01-06 22:00:00,67.58157,0.05833333333333333,1.2066666666666668,0.1395833333333333,0.05833333333333333
2024-01-06 23:00:00,66.58526,0.05833333333333333,1.2066666666666668,0.16666666666666666,0.16666666666666666
2024-01-07 00:00:00,68.33823,0.05833333333333333,0.7016666666666667,0.10166666666666667,0.10166666666666667
2024-01-07 01:00:00,63.77193,0.05833333333333333,0.7066666666666667,0.08333333333333333,0.08333333333333333
2024-01-07 02:00:00,60.82637,0.05833333333333333,0.7016666666666667,0.05833333333333333,0.05833333333333333
2024-01-07 03:00:00,60.2358,0.055,0.6983333333333334,0.055,0.055
2024-01-07 04:00:00,61.78692,0.05833333333333333,0.9396800000000001,0.08333333333333333,0.08333333333333333
2024-01-07 05:00:00,68.01429,0.05833333333333333,0.8946149999999999,0.07333333333333332,0.07333333333333332
2024-01-07 06:00:00,69.65,0.05833333333333333,0.88504,0.11499999999999999,0.075
2024-01-07 07:00:00,62.28494,0.05833333333333333,2.5262166666666666,0.6063166666666667,0.16666666666666666
2024-01-07 08:00:00,48.06323,0.05833333333333333,1.23383,0.8333333333333334,0.16666666666666666
2024-01-07 09:00:00,26.25965,0.05833333333333333,1.1133333333333333,0.6074149999999999,0.16666666666666666
2024-01-07 10:00:00,20.87158,0.05833333333333333,1.2816666666666667,0.7723716666666668,0.05833333333333333
2024-01-07 11:00:00,17.90736,0.05833333333333333,1.2320716666666667,0.25,0.05833333333333333
2024-01-07 12:00:00,12.79694,0.05833333333333333,1.43,0.7381699999999999,0.075
2024-01-07 13:00:00,12.65254,0.05833333333333333,1.43,0.44166666666666665,0.12833333333333333
2024-01-07 14:00:00,18.07778,0.05833333333333333,1.6666666666666667,0.8333333333333334,0.16666666666666666
2024-01-07 15:00:00,48.1,0.05833333333333333,1.2166166666666667,0.34064999999999995,0.05833333333333333
2024-01-07 16:00:00,71.98545,0.06166666666666667,2.2282283333333335,0.49188499999999996,0.06833333333333333
2024-01-07 17:00:00,75.38776,0.15311,1.085,0.44014333333333333,0.15311
