time_step,datetime,node,product,price,buy_qty,sell_qty,commitment_mw,pnl
269,2024-01-12 04:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
270,2024-01-12 05:00:00,TH_SP15_GEN-APND,SP15,86.58127,0.0,0.0,0.0,0.0
270,2024-01-12 05:00:00,TH_SP15_GEN-APND,RegUp,2.11,0.0,0.0,0.944271909999158,1.9924137300982232
270,2024-01-12 05:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
270,2024-01-12 05:00:00,TH_SP15_GEN-APND,RegDown,5.40244,0.0,0.0,10.0,54.0244
270,2024-01-12 05:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
271,2024-01-12 06:00:00,TH_SP15_GEN-APND,SP15,98.46312,0.0,0.944271909999158,0.0,87.31032692688134
271,2024-01-12 06:00:00,TH_SP15_GEN-APND,RegUp,2.76,0.0,0.0,0.0,0.0
271,2024-01-12 06:00:00,TH_SP15_GEN-APND,Spin,1.0,0.0,0.0,0.0,0.0
271,2024-01-12 06:00:00,TH_SP15_GEN-APND,RegDown,5.29,0.0,0.0,10.0,52.9
271,2024-01-12 06:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,0.0,0.0
272,2024-01-12 07:00:00,TH_SP15_GEN-APND,SP15,85.82731,0.0,0.0,0.0,0.0
272,2024-01-12 07:00:00,TH_SP15_GEN-APND,RegUp,3.24827,0.0,0.0,0.0,0.0
272,2024-01-12 07:00:00,TH_SP15_GEN-APND,Spin,1.0,0.0,0.0,0.0,0.0
272,2024-01-12 07:00:00,TH_SP15_GEN-APND,RegDown,10.79,0.0,0.0,10.0,107.89999999999999
272,2024-01-12 07:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,0.0,0.0
273,2024-01-12 08:00:00,TH_SP15_GEN-APND,SP15,54.25979,0.0,0.0,0.0,0.0
273,2024-01-12 08:00:00,TH_SP15_GEN-APND,RegUp,7.0,0.0,0.0,0.0,0.0
273,2024-01-12 08:00:00,TH_SP15_GEN-APND,Spin,1.51,0.0,0.0,0.0,0.0
273,2024-01-12 08:00:00,TH_SP15_GEN-APND,RegDown,8.58,0.0,0.0,10.0,85.8
273,2024-01-12 08:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,0.0,0.0
274,2024-01-12 09:00:00,TH_SP15_GEN-APND,SP15,43.17188,0.0,0.0,0.0,0.0
274,2024-01-12 09:00:00,TH_SP15_GEN-APND,RegUp,5.39678,0.0,0.0,0.0,0.0
274,2024-01-12 09:00:00,TH_SP15_GEN-APND,Spin,1.0,0.0,0.0,0.0,0.0
274,2024-01-12 09:00:00,TH_SP15_GEN-APND,RegDown,5.87421,0.0,0.0,10.0,58.74209999999999
274,2024-01-12 09:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,0.0,0.0
275,2024-01-12 10:00:00,TH_SP15_GEN-APND,SP15,34.83446,0.0,0.0,0.0,0.0
275,2024-01-12 10:00:00,TH_SP15_GEN-APND,RegUp,3.16,0.0,0.0,0.0,0.0
275,2024-01-12 10:00:00,TH_SP15_GEN-APND,Spin,1.0,0.0,0.0,0.0,0.0
275,2024-01-12 10:00:00,TH_SP15_GEN-APND,RegDown,8.219999999999999,0.0,0.0,10.0,82.19999999999999
275,2024-01-12 10:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,0.0,0.0
276,2024-01-12 11:00:00,TH_SP15_GEN-APND,SP15,29.06584,1.18033988749895,0.0,0.0,-41.389609640656175
276,2024-01-12 11:00:00,TH_SP15_GEN-APND,RegUp,6.69,0.0,0.0,0.944271909999158,6.317179077894368
276,2024-01-12 11:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
276,2024-01-12 11:00:00,TH_SP15_GEN-APND,RegDown,8.22,0.0,0.0,8.81966011250105,72.49760612475863
276,2024-01-12 11:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
277,2024-01-12 12:00:00,TH_SP15_GEN-APND,SP15,25.70464,0.0,0.0,0.0,0.0
277,2024-01-12 12:00:00,TH_SP15_GEN-APND,RegUp,5.39368,0.0,0.0,0.944271909999158,5.093100515524259
277,2024-01-12 12:00:00,TH_SP15_GEN-APND,Spin,0.3,0.0,0.0,0.944271909999158,0.2832815729997474
277,2024-01-12 12:00:00,TH_SP15_GEN-APND,RegDown,9.97512,0.0,0.0,10.0,99.75120000000001
277,2024-01-12 12:00:00,TH_SP15_GEN-APND,NonSpin,0.3,0.0,0.0,0.944271909999158,0.2832815729997474
278,2024-01-12 13:00:00,TH_SP15_GEN-APND,SP15,22.1,0.0,0.0,0.0,0.0
278,2024-01-12 13:00:00,TH_SP15_GEN-APND,RegUp,7.000000000000001,0.0,0.0,0.944271909999158,6.6099033699941065
278,2024-01-12 13:00:00,TH_SP15_GEN-APND,Spin,0.3,0.0,0.0,0.944271909999158,0.2832815729997474
278,2024-01-12 13:00:00,TH_SP15_GEN-APND,RegDown,8.58,0.0,0.0,10.0,85.8
278,2024-01-12 13:00:00,TH_SP15_GEN-APND,NonSpin,0.3,0.0,0.0,0.944271909999158,0.2832815729997474
279,2024-01-12 14:00:00,TH_SP15_GEN-APND,SP15,24.0884,10.0,0.0,0.0,-300.884
279,2024-01-12 14:00:00,TH_SP15_GEN-APND,RegUp,2.81,0.0,0.0,8.94427190999916,25.133404067097636
279,2024-01-12 14:00:00,TH_SP15_GEN-APND,Spin,0.65,0.0,0.0,1.05572809000084,0.686223258500546
279,2024-01-12 14:00:00,TH_SP15_GEN-APND,RegDown,8.58,0.0,0.0,0.0,0.0
279,2024-01-12 14:00:00,TH_SP15_GEN-APND,NonSpin,0.3,0.0,0.0,0.0,0.0
280,2024-01-12 15:00:00,TH_SP15_GEN-APND,SP15,51.73321,0.0,0.0,0.0,0.0
280,2024-01-12 15:00:00,TH_SP15_GEN-APND,RegUp,2.46,0.0,0.0,8.94427190999916,22.00290889859793
280,2024-01-12 15:00:00,TH_SP15_GEN-APND,Spin,0.3,0.0,0.0,1.05572809000084,0.31671842700025193
280,2024-01-12 15:00:00,TH_SP15_GEN-APND,RegDown,10.79,0.0,0.0,0.0,0.0
280,2024-01-12 15:00:00,TH_SP15_GEN-APND,NonSpin,0.3,0.0,0.0,0.0,0.0
281,2024-01-12 16:00:00,TH_SP15_GEN-APND,SP15,83.70785,0.0,5.61093857666582,0.0,436.013973274761
281,2024-01-12 16:00:00,TH_SP15_GEN-APND,RegUp,1.35126,0.0,0.0,3.33333333333333,4.504199999999995
281,2024-01-12 16:00:00,TH_SP15_GEN-APND,Spin,0.52658,0.0,0.0,1.05572809000084,0.5559252976326423
281,2024-01-12 16:00:00,TH_SP15_GEN-APND,RegDown,10.79,0.0,0.0,7.01367322083228,75.6775340527803
281,2024-01-12 16:00:00,TH_SP15_GEN-APND,NonSpin,0.52658,0.0,0.0,0.0,0.0
282,2024-01-12 17:00:00,TH_SP15_GEN-APND,SP15,90.4076,0.0,0.0,0.0,0.0
282,2024-01-12 17:00:00,TH_SP15_GEN-APND,RegUp,2.53939,0.0,0.0,3.33333333333333,8.464633333333325
282,2024-01-12 17:00:00,TH_SP15_GEN-APND,Spin,1.61,0.0,0.0,3.33333333333333,5.366666666666662
282,2024-01-12 17:00:00,TH_SP15_GEN-APND,RegDown,7.0,0.0,0.0,7.01367322083228,49.09571254582596
282,2024-01-12 17:00:00,TH_SP15_GEN-APND,NonSpin,1.61,0.0,0.0,3.33333333333333,5.366666666666662
283,2024-01-12 18:00:00,TH_SP15_GEN-APND,SP15,90.81066,0.0,0.0,0.0,0.0
283,2024-01-12 18:00:00,TH_SP15_GEN-APND,RegUp,3.28528,0.0,0.0,3.33333333333333,10.950933333333323
283,2024-01-12 18:00:00,TH_SP15_GEN-APND,Spin,2.85,0.0,0.0,3.33333333333333,9.499999999999991
283,2024-01-12 18:00:00,TH_SP15_GEN-APND,RegDown,5.37644,0.0,0.0,7.01367322083228,37.7085932514115
283,2024-01-12 18:00:00,TH_SP15_GEN-APND,NonSpin,2.85,0.0,0.0,3.33333333333333,9.499999999999991
284,2024-01-12 19:00:00,TH_SP15_GEN-APND,SP15,90.33781,0.0,0.0,0.0,0.0
284,2024-01-12 19:00:00,TH_SP15_GEN-APND,RegUp,2.11451,0.0,0.0,3.33333333333333,7.04836666666666
284,2024-01-12 19:00:00,TH_SP15_GEN-APND,Spin,2.11451,0.0,0.0,3.33333333333333,7.04836666666666
284,2024-01-12 19:00:00,TH_SP15_GEN-APND,RegDown,2.05819,0.0,0.0,7.01367322083228,14.435472086384792
284,2024-01-12 19:00:00,TH_SP15_GEN-APND,NonSpin,2.11451,0.0,0.0,3.33333333333333,7.04836666666666
285,2024-01-12 20:00:00,TH_SP15_GEN-APND,SP15,89.2373,0.0,0.0,0.0,0.0
285,2024-01-12 20:00:00,TH_SP15_GEN-APND,RegUp,2.2281,0.0,0.0,3.33333333333333,7.4269999999999925
285,2024-01-12 20:00:00,TH_SP15_GEN-APND,Spin,1.51,0.0,0.0,3.33333333333333,5.033333333333328
285,2024-01-12 20:00:00,TH_SP15_GEN-APND,RegDown,2.0,0.0,0.0,7.01367322083228,14.02734644166456
285,2024-01-12 20:00:00,TH_SP15_GEN-APND,NonSpin,1.51,0.0,0.0,3.33333333333333,5.033333333333328
286,2024-01-12 21:00:00,TH_SP15_GEN-APND,SP15,88.95801,0.0,0.0,0.0,0.0
286,2024-01-12 21:00:00,TH_SP15_GEN-APND,RegUp,1.65112,0.0,0.0,3.33333333333333,5.503733333333328
286,2024-01-12 21:00:00,TH_SP15_GEN-APND,Spin,1.6345,0.0,0.0,3.33333333333333,5.448333333333328
286,2024-01-12 21:00:00,TH_SP15_GEN-APND,RegDown,4.94344,0.0,0.0,7.01367322083228,34.671672746791124
286,2024-01-12 21:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,3.33333333333333,3.33333333333333
287,2024-01-12 22:00:00,TH_SP15_GEN-APND,SP15,83.99929,0.0,0.0,0.0,0.0
287,2024-01-12 22:00:00,TH_SP15_GEN-APND,RegUp,2.98556,0.0,0.0,3.33333333333333,9.951866666666657
287,2024-01-12 22:00:00,TH_SP15_GEN-APND,Spin,1.5,0.0,0.0,3.33333333333333,4.999999999999995
287,2024-01-12 22:00:00,TH_SP15_GEN-APND,RegDown,4.58817,0.0,0.0,7.01367322083228,32.179925061626044
287,2024-01-12 22:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,3.33333333333333,3.33333333333333
288,2024-01-12 23:00:00,TH_SP15_GEN-APND,SP15,74.79169,7.01367322083228,0.0,0.0,-566.6465126187832
288,2024-01-12 23:00:00,TH_SP15_GEN-APND,RegUp,2.76,0.0,0.0,8.94427190999916,24.686190471597676
288,2024-01-12 23:00:00,TH_SP15_GEN-APND,Spin,1.0,0.0,0.0,1.05572809000084,1.05572809000084
288,2024-01-12 23:00:00,TH_SP15_GEN-APND,RegDown,5.0,0.0,0.0,0.0,0.0
288,2024-01-12 23:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,0.0,0.0
289,2024-01-13 00:00:00,TH_SP15_GEN-APND,SP15,181.66895,0.0,8.0,0.0,1405.3516
289,2024-01-13 00:00:00,TH_SP15_GEN-APND,RegUp,3.96798,0.0,0.0,0.944271909999158,3.7468520534384586
289,2024-01-13 00:00:00,TH_SP15_GEN-APND,Spin,1.5,0.0,0.0,0.944271909999158,1.416407864998737
289,2024-01-13 00:00:00,TH_SP15_GEN-APND,RegDown,4.99,0.0,0.0,10.0,49.900000000000006
289,2024-01-13 00:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.111456180001683,0.03900966300058905
290,2024-01-13 01:00:00,TH_SP15_GEN-APND,SP15,165.46184,0.0,0.0,0.0,0.0
290,2024-01-13 01:00:00,TH_SP15_GEN-APND,RegUp,1.56775,0.0,0.0,0.944271909999158,1.48038228690118
290,2024-01-13 01:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
290,2024-01-13 01:00:00,TH_SP15_GEN-APND,RegDown,5.0206,0.0,0.0,10.0,50.206
290,2024-01-13 01:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
291,2024-01-13 02:00:00,TH_SP15_GEN-APND,SP15,163.76387,0.0,0.0,0.0,0.0
291,2024-01-13 02:00:00,TH_SP15_GEN-APND,RegUp,1.31945,0.0,0.0,0.944271909999158,1.245919571648389
291,2024-01-13 02:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
291,2024-01-13 02:00:00,TH_SP15_GEN-APND,RegDown,5.07689,0.0,0.0,10.0,50.768899999999995
291,2024-01-13 02:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
292,2024-01-13 03:00:00,TH_SP15_GEN-APND,SP15,164.06252,0.0,0.0,0.0,0.0
292,2024-01-13 03:00:00,TH_SP15_GEN-APND,RegUp,1.5677500000000002,0.0,0.0,0.944271909999158,1.4803822869011802
292,2024-01-13 03:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
292,2024-01-13 03:00:00,TH_SP15_GEN-APND,RegDown,4.99284,0.0,0.0,10.0,49.9284
292,2024-01-13 03:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
293,2024-01-13 04:00:00,TH_SP15_GEN-APND,SP15,164.67511,0.0,0.0,0.0,0.0
293,2024-01-13 04:00:00,TH_SP15_GEN-APND,RegUp,2.25059,0.0,0.0,0.944271909999158,2.125168917925005
293,2024-01-13 04:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
293,2024-01-13 04:00:00,TH_SP15_GEN-APND,RegDown,4.989999999999999,0.0,0.0,10.0,49.89999999999999
293,2024-01-13 04:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
294,2024-01-13 05:00:00,TH_SP15_GEN-APND,SP15,181.04623,0.0,0.0,0.0,0.0
294,2024-01-13 05:00:00,TH_SP15_GEN-APND,RegUp,1.7539699999999998,0.0,0.0,0.944271909999158,1.656224601981223
294,2024-01-13 05:00:00,TH_SP15_GEN-APND,Spin,0.87772,0.0,0.0,0.944271909999158,0.8288063408444609
294,2024-01-13 05:00:00,TH_SP15_GEN-APND,RegDown,4.99,0.0,0.0,10.0,49.900000000000006
294,2024-01-13 05:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
295,2024-01-13 06:00:00,TH_SP15_GEN-APND,SP15,184.45782,0.0,0.944271909999158,0.0,168.51270654568594
295,2024-01-13 06:00:00,TH_SP15_GEN-APND,RegUp,4.04074,0.0,0.0,0.0,0.0
295,2024-01-13 06:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.0,0.0
295,2024-01-13 06:00:00,TH_SP15_GEN-APND,RegDown,5.69063,0.0,0.0,10.0,56.906299999999995
295,2024-01-13 06:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.0,0.0
296,2024-01-13 07:00:00,TH_SP15_GEN-APND,SP15,172.46582,0.0,0.0,0.0,0.0
296,2024-01-13 07:00:00,TH_SP15_GEN-APND,RegUp,7.82,0.0,0.0,0.0,0.0
296,2024-01-13 07:00:00,TH_SP15_GEN-APND,Spin,1.0,0.0,0.0,0.0,0.0
296,2024-01-13 07:00:00,TH_SP15_GEN-APND,RegDown,8.549999999999999,0.0,0.0,10.0,85.49999999999999
296,2024-01-13 07:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,0.0,0.0
297,2024-01-13 08:00:00,TH_SP15_GEN-APND,SP15,99.3,0.0,0.0,0.0,0.0
297,2024-01-13 08:00:00,TH_SP15_GEN-APND,RegUp,29.28286,0.0,0.0,0.0,0.0
297,2024-01-13 08:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.0,0.0
297,2024-01-13 08:00:00,TH_SP15_GEN-APND,RegDown,8.49481,0.0,0.0,10.0,84.9481
297,2024-01-13 08:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.0,0.0
298,2024-01-13 09:00:00,TH_SP15_GEN-APND,SP15,67.22808,0.0,0.0,0.0,0.0
298,2024-01-13 09:00:00,TH_SP15_GEN-APND,RegUp,7.243329999999999,0.0,0.0,0.0,0.0
298,2024-01-13 09:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.0,0.0
298,2024-01-13 09:00:00,TH_SP15_GEN-APND,RegDown,8.72448,0.0,0.0,10.0,87.2448
298,2024-01-13 09:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.0,0.0
299,2024-01-13 10:00:00,TH_SP15_GEN-APND,SP15,59.4518,1.18033988749895,0.0,0.0,-77.25537024860377
299,2024-01-13 10:00:00,TH_SP15_GEN-APND,RegUp,5.66,0.0,0.0,0.944271909999158,5.344579010595234
299,2024-01-13 10:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
299,2024-01-13 10:00:00,TH_SP15_GEN-APND,RegDown,8.40023,0.0,0.0,8.81966011250105,74.0871734668347
299,2024-01-13 10:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
300,2024-01-13 11:00:00,TH_SP15_GEN-APND,SP15,49.8752,0.0,0.0,0.0,0.0
300,2024-01-13 11:00:00,TH_SP15_GEN-APND,RegUp,2.81,0.0,0.0,0.944271909999158,2.653404067097634
300,2024-01-13 11:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
300,2024-01-13 11:00:00,TH_SP15_GEN-APND,RegDown,14.32814,0.0,0.0,10.0,143.2814
300,2024-01-13 11:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
301,2024-01-13 12:00:00,TH_SP15_GEN-APND,SP15,43.59566,0.0,0.0,0.0,0.0
301,2024-01-13 12:00:00,TH_SP15_GEN-APND,RegUp,2.35494,0.0,0.0,0.944271909999158,2.223703691733417
301,2024-01-13 12:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
301,2024-01-13 12:00:00,TH_SP15_GEN-APND,RegDown,16.52438,0.0,0.0,10.0,165.24380000000002
301,2024-01-13 12:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
302,2024-01-13 13:00:00,TH_SP15_GEN-APND,SP15,42.9571,0.0,0.0,0.0,0.0
302,2024-01-13 13:00:00,TH_SP15_GEN-APND,RegUp,2.65,0.0,0.0,0.944271909999158,2.502320561497769
302,2024-01-13 13:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
302,2024-01-13 13:00:00,TH_SP15_GEN-APND,RegDown,16.24274,0.0,0.0,10.0,162.4274
302,2024-01-13 13:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
303,2024-01-13 14:00:00,TH_SP15_GEN-APND,SP15,48.92338,10.0,0.0,0.0,-549.2338
303,2024-01-13 14:00:00,TH_SP15_GEN-APND,RegUp,5.0,0.0,0.0,8.94427190999916,44.721359549995796
303,2024-01-13 14:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,1.05572809000084,0.36950483150029395
303,2024-01-13 14:00:00,TH_SP15_GEN-APND,RegDown,14.96,0.0,0.0,0.0,0.0
303,2024-01-13 14:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.0,0.0
304,2024-01-13 15:00:00,TH_SP15_GEN-APND,SP15,106.76001,0.0,0.0,0.0,0.0
304,2024-01-13 15:00:00,TH_SP15_GEN-APND,RegUp,3.62165,0.0,0.0,8.94427190999916,32.393022362848455
304,2024-01-13 15:00:00,TH_SP15_GEN-APND,Spin,0.35,0.0,0.0,1.05572809000084,0.36950483150029395
304,2024-01-13 15:00:00,TH_SP15_GEN-APND,RegDown,13.34,0.0,0.0,0.0,0.0
304,2024-01-13 15:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.0,0.0
305,2024-01-13 16:00:00,TH_SP15_GEN-APND,SP15,185.44583,0.0,2.27760524333249,0.0,408.70676330215065
305,2024-01-13 16:00:00,TH_SP15_GEN-APND,RegUp,4.72682,0.0,0.0,6.66666666666667,31.51213333333335
305,2024-01-13 16:00:00,TH_SP15_GEN-APND,Spin,4.16,0.0,0.0,1.05572809000084,4.391828854403494
305,2024-01-13 16:00:00,TH_SP15_GEN-APND,RegDown,6.31,0.0,0.0,2.84700655416562,17.96461135678506
305,2024-01-13 16:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,0.0,0.0
306,2024-01-13 17:00:00,TH_SP15_GEN-APND,SP15,190.71477,0.0,3.33333333333333,0.0,615.7158999999994
306,2024-01-13 17:00:00,TH_SP15_GEN-APND,RegUp,3.0,0.0,0.0,3.33333333333333,9.99999999999999
306,2024-01-13 17:00:00,TH_SP15_GEN-APND,Spin,3.0,0.0,0.0,3.33333333333333,9.99999999999999
306,2024-01-13 17:00:00,TH_SP15_GEN-APND,RegDown,6.449999999999999,0.0,0.0,7.01367322083228,45.2381922743682
306,2024-01-13 17:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,0.0,0.0
307,2024-01-13 18:00:00,TH_SP15_GEN-APND,SP15,189.01453,0.0,0.0,0.0,0.0
307,2024-01-13 18:00:00,TH_SP15_GEN-APND,RegUp,5.0,0.0,0.0,3.33333333333333,16.66666666666665
307,2024-01-13 18:00:00,TH_SP15_GEN-APND,Spin,5.0,0.0,0.0,3.33333333333333,16.66666666666665
307,2024-01-13 18:00:00,TH_SP15_GEN-APND,RegDown,6.11,0.0,0.0,7.01367322083228,42.853543379285234
307,2024-01-13 18:00:00,TH_SP15_GEN-APND,NonSpin,5.0,0.0,0.0,3.33333333333333,16.66666666666665
308,2024-01-13 19:00:00,TH_SP15_GEN-APND,SP15,187.54288,0.0,2.38906142333418,0.0,433.71709128898624
308,2024-01-13 19:00:00,TH_SP15_GEN-APND,RegUp,2.8372,0.0,0.0,0.944271909999158,2.679088263049611
308,2024-01-13 19:00:00,TH_SP15_GEN-APND,Spin,2.8372,0.0,0.0,0.944271909999158,2.679088263049611
308,2024-01-13 19:00:00,TH_SP15_GEN-APND,RegDown,6.11,0.0,0.0,10.0,61.1
308,2024-01-13 19:00:00,TH_SP15_GEN-APND,NonSpin,1.5,0.0,0.0,0.944271909999158,1.416407864998737
309,2024-01-13 20:00:00,TH_SP15_GEN-APND,SP15,187.5393,0.0,0.0,0.0,0.0
309,2024-01-13 20:00:00,TH_SP15_GEN-APND,RegUp,1.47,0.0,0.0,0.944271909999158,1.3880797076987623
309,2024-01-13 20:00:00,TH_SP15_GEN-APND,Spin,1.47,0.0,0.0,0.944271909999158,1.3880797076987623
309,2024-01-13 20:00:00,TH_SP15_GEN-APND,RegDown,5.84,0.0,0.0,10.0,58.4
309,2024-01-13 20:00:00,TH_SP15_GEN-APND,NonSpin,1.15,0.0,0.0,0.944271909999158,1.0859126964990315
310,2024-01-13 21:00:00,TH_SP15_GEN-APND,SP15,186.85162,0.0,0.0,0.0,0.0
310,2024-01-13 21:00:00,TH_SP15_GEN-APND,RegUp,2.1193,0.0,0.0,0.944271909999158,2.0011954588612153
310,2024-01-13 21:00:00,TH_SP15_GEN-APND,Spin,2.1193,0.0,0.0,0.944271909999158,2.0011954588612153
310,2024-01-13 21:00:00,TH_SP15_GEN-APND,RegDown,4.99948,0.0,0.0,10.0,49.9948
310,2024-01-13 21:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,0.944271909999158,0.944271909999158
311,2024-01-13 22:00:00,TH_SP15_GEN-APND,SP15,178.5513,0.0,0.0,0.0,0.0
311,2024-01-13 22:00:00,TH_SP15_GEN-APND,RegUp,5.57,0.0,0.0,0.944271909999158,5.2595945386953105
311,2024-01-13 22:00:00,TH_SP15_GEN-APND,Spin,1.79,0.0,0.0,0.944271909999158,1.6902467188984929
311,2024-01-13 22:00:00,TH_SP15_GEN-APND,RegDown,5.3100000000000005,0.0,0.0,10.0,53.10000000000001
311,2024-01-13 22:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,0.944271909999158,0.944271909999158
312,2024-01-13 23:00:00,TH_SP15_GEN-APND,SP15,174.78609,0.0,0.0,0.0,0.0
312,2024-01-13 23:00:00,TH_SP15_GEN-APND,RegUp,4.779999999999999,0.0,0.0,0.944271909999158,4.513619729795975
312,2024-01-13 23:00:00,TH_SP15_GEN-APND,Spin,1.0,0.0,0.0,0.944271909999158,0.944271909999158
312,2024-01-13 23:00:00,TH_SP15_GEN-APND,RegDown,5.43524,0.0,0.0,10.0,54.3524
312,2024-01-13 23:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,0.944271909999158,0.944271909999158
313,2024-01-14 00:00:00,TH_SP15_GEN-APND,SP15,167.26154,0.0,0.0,0.0,0.0
313,2024-01-14 00:00:00,TH_SP15_GEN-APND,RegUp,1.37926,0.0,0.0,0.944271909999158,1.3023964745854386
313,2024-01-14 00:00:00,TH_SP15_GEN-APND,Spin,1.37926,0.0,0.0,0.944271909999158,1.3023964745854386
313,2024-01-14 00:00:00,TH_SP15_GEN-APND,RegDown,7.99,0.0,0.0,10.0,79.9
313,2024-01-14 00:00:00,TH_SP15_GEN-APND,NonSpin,1.0,0.0,0.0,0.944271909999158,0.944271909999158
314,2024-01-14 01:00:00,TH_SP15_GEN-APND,SP15,165.93297,0.0,0.0,0.0,0.0
314,2024-01-14 01:00:00,TH_SP15_GEN-APND,RegUp,0.9776,0.0,0.0,0.944271909999158,0.9231202192151768
314,2024-01-14 01:00:00,TH_SP15_GEN-APND,Spin,0.9776,0.0,0.0,0.944271909999158,0.9231202192151768
314,2024-01-14 01:00:00,TH_SP15_GEN-APND,RegDown,5.81273,0.0,0.0,10.0,58.127300000000005
314,2024-01-14 01:00:00,TH_SP15_GEN-APND,NonSpin,0.6072599999999999,0.0,0.0,0.944271909999158,0.5734185600660886
315,2024-01-14 02:00:00,TH_SP15_GEN-APND,SP15,159.75133,0.0,0.0,0.0,0.0
315,2024-01-14 02:00:00,TH_SP15_GEN-APND,RegUp,1.0,0.0,0.0,0.944271909999158,0.944271909999158
315,2024-01-14 02:00:00,TH_SP15_GEN-APND,Spin,0.56,0.0,0.0,0.944271909999158,0.5287922695995285
315,2024-01-14 02:00:00,TH_SP15_GEN-APND,RegDown,7.97753,0.0,0.0,10.0,79.7753
315,2024-01-14 02:00:00,TH_SP15_GEN-APND,NonSpin,0.35,0.0,0.0,0.944271909999158,0.3304951684997053
316,2024-01-14 03:00:00,TH_SP15_GEN-APND,SP15,159.58514,0.0,0.0,0.0,0.0
316,2024-01-14 03:00:00,TH_SP15_GEN-APND,RegUp,0.72034,0.0,0.0,0.944271909999158,0.6801968276487934
316,2024-01-14 03:00:00,TH_SP15_GEN-APND,Spin,0.72034,0.0,0.0,0.944271909999158,0.6801968276487934
316,2024-01-14 03:00:00,TH_SP15_GEN-APND,RegDown,7.49466,0.0,0.0,10.0,74.94659999999999
